,essentiality,mutation,expression,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31
e7,-0.036414501534471656,-0.07392458345208486,-0.06640268753390782,0.0541771289230539,-0.21877769478110698,0.04385503170239031,0.1185355529682415,-0.07990000849449495,0.11887542043853415,-0.05262118488073417,1.0,0.06728054004725745,-0.10044586357061808,0.11095858037506702,-0.15496723384954925,-0.01215912916619908,-0.025935232203643438,-0.08056566712178456,0.024804626616291972,0.06812383298108456,0.12527856488235514,0.050526571013977735,0.05647627308320552,-0.06906569907355453,0.12192958102657141,0.15788629105412788,0.016620589876432376,-0.003401226947966931,-0.06935711285365154,0.04201075216025137,0.12671333573361265,-0.04873332663125475,-0.12067955569894886,0.20730743798239382,-0.004384630341400767
e8,-0.05541682075846718,-0.28072772881939784,0.04645492800282343,0.13395206766917295,-0.20016403532151272,0.1835979387991122,0.06770602462312497,0.12904403226661182,0.17416604906233246,-0.0008392210314343068,0.06728054004725745,1.0,-0.06437879329854487,0.14472883467998354,0.1117188766381127,-0.018600479354480733,0.08797401619720945,-0.16464497687003576,0.014469232393795434,-0.06952840551316102,0.054394342510505116,0.0448177346350952,-0.10064648756530631,-0.11033650474133093,0.14245526167720296,0.2004367845920772,-0.27096885559670325,-0.10048879389082159,-0.16847586745158916,0.19734525601940173,-0.07744528454220127,-0.2674360419082532,-0.027013604440204987,0.021070731087669423,-0.11486524925497824
e9,0.01339453206310016,0.184318581592196,0.0639080407218971,0.05338578683961146,0.14078706756006934,-0.20618313507649721,-0.040424395488098355,-0.0466205840315964,-0.05376029470442275,-0.108342918864325,-0.10044586357061808,-0.06437879329854487,1.0,-0.044808431604508786,-0.012313481542787318,-0.118601482717989,-0.07019544741829699,0.13202209309031285,-0.06520601293345304,-0.1116702768270178,-0.0632480610730807,0.058851517007693366,-0.01306478649983167,0.01980235297509944,-0.024895601488173172,-0.22289009214578737,0.14726712030386913,0.053254278030274695,0.06791321431688674,0.15091764898876545,-0.10841866793850297,0.13099624644633973,0.1321762506390354,-0.12091446939799748,-0.0819235686386364
e10,0.05291979238414884,-0.03471054064259534,0.1828036305359065,0.06418666379880049,-0.10890750079489768,0.11253854669322559,0.19240371022394293,0.09563632339555356,-0.1330823853009389,-0.06293616114290701,0.11095858037506702,0.14472883467998354,-0.044808431604508786,1.0,0.09017225900572326,0.05187928036820908,-0.0002720965972144284,-0.011948452053641562,-0.037445078024663646,-0.022546678808339254,0.1482561639640145,0.030371219170438536,0.06153228999114702,-0.2138746274891208,0.05837550382486066,0.035151486458684024,-0.12843919889898878,-0.041536852859761345,-0.00901143171984688,-0.010551701860372324,0.11760539603049913,0.04325632567114303,-0.055519239641392035,0.024029679297746853,-0.03975035926258432
e11,-0.06746956850400157,-0.0376747330189461,0.05283779029711258,0.1178077052862255,-0.11080974162707766,0.15352590704061148,0.019172114053791194,-0.04366264892642053,-0.04276277798039876,0.0489041419624933,-0.15496723384954925,0.1117188766381127,-0.012313481542787318,0.09017225900572326,1.0,-0.06627445869025798,0.15995901601017468,0.014950262394169503,-0.09086520327560194,-0.09788079885659422,0.007601433231711119,-0.1387845390840285,-0.06341670407361688,-0.021828932951158994,0.08049642529832043,-0.07509784255414656,-0.0032350680027182395,-0.06288910047195102,-0.060345184322747165,-0.048006755071759,0.027338616285739224,0.03908526563610519,0.014773387916308185,-0.06011245269579421,0.01778338102719485
e12,-0.118845345970279,0.05896789564250848,-0.034726056010540546,-0.02292760625132483,-0.018082042403895313,0.0934144869325054,0.026590048660207734,0.007962536939363335,0.11682891931320838,0.0574433693842816,-0.01215912916619908,-0.018600479354480733,-0.118601482717989,0.05187928036820908,-0.06627445869025798,1.0,0.01357734939026671,-0.045888859275053304,0.07387140113966509,-0.03986568761767603,0.001051369094377736,0.0653444965803813,-0.0886470490592152,0.08217507193044801,-0.0777936172832579,0.11350055798700733,0.10272837917243358,0.032362749613461514,-0.12577128455467027,0.03496212351463235,-0.005921929356974527,-0.15632545683237944,0.03745329976059552,-0.16867527377211686,-0.04114020280801506
e13,0.02912101923512355,-0.07855296145521543,0.12815395091933451,-0.06459722456015661,-0.1543968265657926,0.13755129817703463,0.008198736502325468,-0.022378854084838966,-0.14280718899238146,0.1066285602844175,-0.025935232203643438,0.08797401619720945,-0.07019544741829699,-0.0002720965972144284,0.15995901601017468,0.01357734939026671,1.0,-0.1762623968970935,-0.07040200392149529,-0.09103678817690994,0.07826143795433858,-0.07694721684497313,-0.07614836414730856,-0.015760395625257172,0.22291598476913677,0.06750850813289443,0.07986675137782266,-0.0023683470180426184,-0.052250407969550744,0.16259722884636965,0.0034807654241324724,-0.20019708786892604,0.001920369565081858,0.011864442277958577,0.09456644565393584
e14,0.07551856498791384,0.09612966079009569,-0.12948896928605141,0.06300723434830859,0.2771209156286238,-0.20966479670881183,-0.07770021680444894,-0.027517322145537974,0.08042793356213918,-0.05312882836756069,-0.08056566712178456,-0.16464497687003576,0.13202209309031285,-0.011948452053641562,0.014950262394169503,-0.045888859275053304,-0.1762623968970935,1.0,0.08416967091235551,0.01755283147233756,-0.039052894986221776,-0.09827888089315329,-0.005823882233568998,0.13339267790122072,-0.16794456212047532,-0.1622185711480193,0.027092334380727938,0.1031222821512737,0.05489709581790296,0.01366675589782915,-0.0989442375372511,0.14881293329717327,0.012267472942306012,-0.07910354243818501,-0.08905356714235839
e15,0.08830689514762691,-0.06884172161663243,-0.05306269664083119,-0.12515360228930536,0.05778800039589022,-0.057316711788800365,0.08539335551253757,0.07773869530792155,0.12209245712228331,-0.032662930647514306,0.024804626616291972,0.014469232393795434,-0.06520601293345304,-0.037445078024663646,-0.09086520327560194,0.07387140113966509,-0.07040200392149529,0.08416967091235551,1.0,-0.11257923649297373,-0.1125551947343483,-0.02112281831756007,0.020597503943316,0.020745953035574007,-0.013267797135874513,-0.009873827525904308,0.10078200982867616,0.014501495888352721,0.06140467773912393,0.054715866937243604,0.01645338860210227,0.1321531927611317,0.040970176529632536,-0.009036895721891794,-0.09478122389306601
e16,-0.005076332382695331,-0.11508599150647517,-0.06454553126279738,0.08571414933477975,-0.0744416525611292,0.05404215217770795,0.04990740805683362,-0.12837443811643537,0.02994319209092383,-0.07267774925497825,0.06812383298108456,-0.06952840551316102,-0.1116702768270178,-0.022546678808339254,-0.09788079885659422,-0.03986568761767603,-0.09103678817690994,0.01755283147233756,-0.11257923649297373,1.0,0.02740087353021858,-0.0388113571397399,-0.016831374144316014,0.013451198347236251,0.0255915948141498,-0.14551285123567625,0.0050960345515530135,-0.10293853999114702,0.074646786820908,-0.14171596785807805,-0.02843076285240464,-0.013362239943764884,-0.09884537213680968,0.07241273465068143,0.008957074745321016
