,essentiality,mutation,expression,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31
e17,-0.07707469903709316,-0.11534225378987245,-0.16153053999093203,-0.03054387019230769,-0.15407652243589742,-0.02088663289835165,0.16156886733058606,-0.045909884386446886,0.006474287431318684,0.058329040750915745,0.18487437042124544,0.16789792239010987,-0.28774503491300363,0.10502482543498169,0.18656815190018317,-0.0010277157738095245,0.06726655505952381,-0.2867255465888279,0.09503276671245421,-0.03348285828754579,1.0,0.09996530162545787,-0.19439961080586082,0.08861571371336996,0.1265843206272894,0.13622653388278388,-0.021016125801282048,0.016670601533882785,-0.1075206043956044,-0.18334943051739927,-0.050250400641025636,-0.007106727907509155,0.09434273408882785,0.14676160428113555,-0.052979767628205124
e18,-0.01616065295959849,0.04004686226790471,0.04943008858443486,0.09209413633241759,0.11714528960622711,-0.021957274496336998,0.07221769116300365,0.010606255723443224,0.014390167124542125,-0.2088126717032967,-0.18919735863095238,0.009878663003663,0.06233795501373626,0.09271620306776557,0.007515596382783884,0.02395225217490843,-0.11858974358974358,0.018973572000915755,-0.10194203582875458,-0.053054172390109886,0.09996530162545787,1.0,-0.02021734775641026,0.25218742845695974,-0.059024081387362634,0.08453990670787546,-0.07742101648351649,0.3581158424908425,0.024273122710622715,0.091082517742674,0.030336037660256412,-0.1401131095467033,-0.029568380837912085,-0.04712969322344322,-0.23940519116300366
e19,-0.0034573550410483753,-0.00841465016912019,0.07247805731550963,-0.1268565418956044,0.05730633298992674,-0.060086853250915756,-0.053480211195054944,-0.14333397722069596,0.1088280534569597,-0.08181697859432234,-0.16028037717490845,-0.20637770432692307,0.11000422103937729,0.01734525240384615,0.01396484375,-0.09309502346611721,-0.264797604739011,0.34773280105311355,0.06369190705128205,-0.06743968921703297,-0.19439961080586082,-0.02021734775641026,1.0,-0.046732987065018314,-0.04016640911172161,-0.08631023923992673,0.1337819081959707,0.057544929029304026,0.2920762505723443,0.16892921531593408,0.24904454269688645,0.18618933150183148,-0.15384686927655677,-0.29461602850274726,-0.11846025068681318
e20,0.03139387346064253,0.14202563545148608,-0.20232703576045502,0.03079605940934066,0.26619269402472523,-0.02385352277930403,0.07183207417582417,-0.1983777615613553,-0.12993360805860804,-0.17453246623168497,-0.02931046817765568,-0.19781829498626374,0.0905037345467033,-0.07901070283882784,0.020805789262820513,0.04086323832417582,-0.24522056719322344,0.30375279017857143,0.010185940361721608,-0.12107336023351647,0.08861571371336996,0.25218742845695974,-0.046732987065018314,1.0,-0.07424844036172161,-0.047259543841575095,-0.02001273466117216,0.007355339972527471,-0.051199061355311354,0.15729417067307694,-0.013936226533882788,-0.002554444253663005,0.03426017342032967,-0.03139952495421246,-0.04926274896978022
e21,0.07022821981135596,-0.03670216598045474,-0.2249463464419779,-0.2780806433150183,-0.15668963198260072,0.17228994963369965,-0.02702931833791209,-0.015708347641941397,-0.09775211767399268,0.18338770604395604,0.1232196514423077,0.11121222527472527,-0.24714579040750917,0.13791387648809522,0.297481684981685,-0.19137799049908424,0.2453804658882784,-0.18107293097527472,-0.09784834306318682,0.019981613438644685,0.1265843206272894,-0.059024081387362634,-0.04016640911172161,-0.07424844036172161,1.0,0.09069654304029304,0.03663826407967033,-0.21122402987637362,-0.09490971268315018,-0.23528109260531135,0.04135151957417582,-0.08808629521520146,-0.07761740212912088,0.1883645976419414,0.23315304487179486
e22,-0.37989602377040194,0.03542908306468401,-0.19097386371830083,0.11462017799908426,-0.07269452552655678,0.16694747309981683,-0.025123411744505497,0.14619319482600732,-0.05319940476190477,0.011271963713369961,0.17199769631410255,0.12865906879578753,-0.2507755265567766,-0.0995682377518315,-0.20906664949633702,0.14382655105311354,0.29796889308608054,-0.22705757783882785,0.059359618246336995,0.1688351362179487,0.13622653388278388,0.08453990670787546,-0.08631023923992673,-0.047259543841575095,0.09069654304029304,1.0,-0.15104452838827837,0.07574404761904763,-0.16886947687728937,0.07601483802655679,-0.021928657280219782,-0.3236657222985348,-0.05473114125457876,0.04011382497710623,-0.19948345924908423
e23,0.023302369212552822,0.014060121128571586,0.05292939240053498,-0.04828368246336996,-0.13623404590201466,-0.0305581788003663,0.03098028273809524,0.039332574977106224,0.15127024668040295,0.2541691706730769,-0.16054007841117218,-0.08660463885073261,0.19052340888278388,0.06480010874542125,0.019872510302197808,-0.016247782165750915,-0.024040965544871794,0.18331473214285715,-0.18673234317765566,-0.1582113524496337,-0.021016125801282048,-0.07742101648351649,0.1337819081959707,-0.02001273466117216,0.03663826407967033,-0.15104452838827837,1.0,0.0738528073489011,-0.08251523866758242,0.024601862980769232,0.004843463827838829,0.03636389652014652,0.053024482028388276,-0.1435722155448718,0.22276749942765567
e24,-0.03844247080423186,-0.10641838290731218,-0.06132164274517231,0.22904325492216118,-0.008296130952380958,0.0628505608974359,-0.002080113896520148,0.05844315190018315,0.18316949977106228,0.01801131810897436,0.012370507097069591,0.17461295215201467,0.1483799078525641,0.029833447802197804,-0.21015589228479853,0.09414921016483516,-0.06992867158882785,0.10933887076465201,-0.18802476820054947,-0.14661923363095236,0.016670601533882785,0.3581158424908425,0.057544929029304026,0.007355339972527471,-0.21122402987637362,0.07574404761904763,0.0738528073489011,1.0,0.10844744448260074,0.2870703840430403,-0.06503262362637363,-0.07607529189560439,0.08404947916666666,-0.14181583390567765,-0.13277207818223444
e25,0.11306566462764653,-0.058778937529505415,0.0090198266275257,0.017102721497252754,0.06282230139652015,0.1880426539606227,0.14160013163919416,-0.17640904017857145,0.0541426997481685,-0.0612551510989011,-0.18261289491758242,-0.240265138507326,0.33655312786172165,-0.07328260931776556,-0.05364154075091575,-0.08564417353479853,-0.36582746680402933,0.29627797332875455,0.16563930860805862,-0.03958512190934066,-0.1075206043956044,0.024273122710622715,0.2920762505723443,-0.051199061355311354,-0.09490971268315018,-0.16886947687728937,-0.08251523866758242,0.10844744448260074,1.0,-0.024234847184065936,0.09132540636446887,0.07315311641483516,-0.029959005837912084,-0.2490910456730769,-0.1320630866529304
e26,0.05181652575742857,-0.11617783369806081,-0.06820007386730514,0.08861571371336996,0.22569826007326008,-0.1086842519459707,-0.03164205586080586,-0.05796917925824176,0.008818395146520146,-0.022259186126373627,0.05316685267857143,-0.04637992216117216,-0.04129678914835165,-0.10983430631868132,-0.20090895432692307,-0.020193738553113554,-0.0987386961996337,0.20395633012820513,-0.030411873282967034,0.005523480425824175,-0.18334943051739927,0.091082517742674,0.16892921531593408,0.15729417067307694,-0.23528109260531135,0.07601483802655679,0.024601862980769232,0.2870703840430403,-0.024234847184065936,1.0,-0.06331237122252746,-0.0440830328525641,-0.05478229452838828,-0.04344594207875458,-0.1419800251831502
e27,0.018767396618312195,-0.0389546078370112,-0.11089580797856144,-0.0708902100503663,-0.26910986149267396,0.09538440075549451,0.02394474015567765,-0.11241021348443224,0.019862136561355315,0.11143043154761904,-0.10696042239010989,-0.039833018543956045,0.0654368418040293,0.1411873282967033,-0.04077130551739927,0.06646062271062271,-0.006467133127289377,0.029735791552197802,0.19372495993589745,-0.02806454613095238,-0.050250400641025636,0.030336037660256412,0.24904454269688645,-0.013936226533882788,0.04135151957417582,-0.021928657280219782,0.004843463827838829,-0.06503262362637363,0.09132540636446887,-0.06331237122252746,1.0,-0.1433117988782051,-0.20314860920329672,-0.1551017342032967,0.039607657967032965
e28,0.0416891419309761,0.2019644061323805,0.21167296723172585,-0.18781478937728938,0.1136082016941392,-0.24374213026556776,-0.18081358745421244,0.0389319339514652,0.23427340888278386,-0.16295787545787543,-0.07126044528388278,-0.34892649668040293,0.12265124198717949,-0.07946714743589743,0.0760413089514652,-0.167691163003663,-0.2516730339972527,0.22889229910714287,-0.12406207074175825,0.11896355597527473,-0.007106727907509155,-0.1401131095467033,0.18618933150183148,-0.002554444253663005,-0.08808629521520146,-0.3236657222985348,0.03636389652014652,-0.07607529189560439,0.07315311641483516,-0.0440830328525641,-0.1433117988782051,1.0,0.05037703182234432,-0.18852199233058609,0.15237522893772892
e29,-0.02813366810901485,0.15675693794471085,0.07809118276532179,0.13074490613553114,-0.06424064217032968,-0.1458955757783883,0.09679415636446886,0.021607071314102562,-0.06525619562728938,-0.05919077667124542,-0.07065054086538461,-0.0017438616071428562,0.012844837454212457,0.05188658997252747,0.06398237179487179,0.12401377918956044,0.022516025641025637,-0.09373211423992674,-0.04095839056776557,-0.10042818509615385,0.09434273408882785,-0.029568380837912085,-0.15384686927655677,0.03426017342032967,-0.07761740212912088,-0.05473114125457876,0.053024482028388276,0.08404947916666666,-0.029959005837912084,-0.05478229452838828,-0.20314860920329672,0.05037703182234432,1.0,0.060220996451465204,0.005174350389194136
e30,0.04431585475719586,-0.039962126171090316,0.04608217588881136,-0.03970352564102564,0.0358870621565934,0.07431604853479853,-0.0940243675595238,0.13643222012362638,-0.05206795157967033,0.07141175881410257,0.2061648637820513,0.27454319768772895,-0.21002711481227107,0.07496458619505494,0.013033353365384616,0.10609403617216118,0.12187821943681318,-0.12203275240384615,0.06860262133699634,-0.08415357429029305,0.14676160428113555,-0.04712969322344322,-0.29461602850274726,-0.03139952495421246,0.1883645976419414,0.04011382497710623,-0.1435722155448718,-0.14181583390567765,-0.2490910456730769,-0.04344594207875458,-0.1551017342032967,-0.18852199233058609,0.060220996451465204,1.0,-0.07870235233516483
e31,0.08223209922668626,0.04268104809179166,0.11160834828421566,-0.1474702380952381,-0.11492817078754579,-0.2715047647664835,-0.059048763736263735,-0.047733874198717954,-0.02452602735805861,0.056375200320512825,-0.1363424336080586,-0.01299579326923077,0.04313651842948718,-0.03878312442765568,0.276932377518315,-0.24997996794871796,0.08971354166666666,0.02931941105769231,-0.10660628434065936,-0.0510659913003663,-0.052979767628205124,-0.23940519116300366,-0.11846025068681318,-0.04926274896978022,0.23315304487179486,-0.19948345924908423,0.22276749942765567,-0.13277207818223444,-0.1320630866529304,-0.1419800251831502,0.039607657967032965,0.15237522893772892,0.005174350389194136,-0.07870235233516483,1.0
