,essentiality,mutation,expression,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,label
e7,-0.07308215676232359,-0.05036044975154247,-0.06956062791397989,-0.027591051126115783,-0.16288607239245495,0.13488422081084273,0.0436820106364489,0.004842760057650307,0.04762375919027225,0.03638638659154855,1.0,0.11313263567334117,-0.1288606214460455,0.028181972924359387,-0.08703970755094412,-0.030397327606561247,0.10980213040512622,-0.09786851372556093,0.08180030956706522,-0.04600715566402792,0.1417665951639984,0.005649911499563856,-0.020226254090941885,-0.05795005689606547,0.15841170206137561,0.2066881161007667,-0.04391977613775734,-0.13351307892156541,-0.1721164854710076,-0.016601169238740478,0.01839088457805091,-0.08606187303651186,-0.07243813475185445,0.08395145634251759,-0.052270401010684,-0.13496044446733604
e8,-0.23736561242538906,-0.09610621788333801,0.11878558749303711,0.03230419637176906,-0.23545035818286758,0.21745074678135512,0.02770481251352716,0.005409261228364738,0.14710280971463424,-0.13874783975313337,0.11313263567334117,1.0,-0.11338188901496021,0.15252810370496683,-0.004518564185976351,-0.076020275986909,0.06728762662243967,-0.2338342004381161,0.022712602929409527,-0.18223974251660974,0.05895525829502003,0.08202104826491595,-0.23279735880101787,-0.07624882867069804,0.09462234314230246,0.17767430978677912,-0.11248267088495517,-0.08749033627706251,-0.2458587411704521,0.10343051404037489,-0.05971393740449003,-0.25537560216369015,0.012094384956811461,0.036208309694958384,0.0359110810416407,-0.15518756926306274
e9,0.020202815728355226,0.1078467589630302,0.013639321745681787,0.02468658999088351,0.04892960177673131,-0.1438289033242387,-0.03885209113536344,0.0019261654675315296,-0.012419349417266232,-0.06245849620583587,-0.1288606214460455,-0.11338188901496021,1.0,-0.21654504176203998,-0.015664623313613735,-0.07975562258560644,-0.08297822823684503,0.18978758153189787,0.03007130249358894,0.03276192685822222,-0.025324062649618617,-0.02302852878580189,0.12056382340740207,-0.01571325961166386,-0.12903179641538393,-0.20593420736566298,0.008860957575538954,0.09352656611749119,0.21280114845609988,0.045455785444445174,0.030764082800991664,0.16218560619724406,-0.05747711859960254,-0.28427085109627404,-0.0028960374021945144,0.1985459998703435
e10,-0.08809915089820403,-0.03221707023817809,0.27363541478422615,-0.07192187366777944,-0.1094111083009228,0.06750366155695181,0.009825116333597866,0.0883381358176309,-0.06790645844127735,-0.11071846756924267,0.028181972924359387,0.15252810370496683,-0.21654504176203998,1.0,0.009557585950770968,-0.046284851914462424,0.010636771705766997,-0.036719846519993965,-0.023892340592637288,0.016731429665313404,-0.09446249204766807,-0.021205466941254403,-0.11991570323209003,-0.22610978583632296,0.08520392812403671,0.15292649913754092,-0.10936846699536307,-0.0495164705501374,-0.09183416436568266,-0.09727157643912612,0.053524573935371314,-0.029231516772041895,0.009758930591719082,0.06586921139921689,0.044745066274898174,0.026469591666405945
e11,-0.05152070128091352,-0.14855418619125446,0.08322043769636892,0.0931747830325111,0.06579556009831378,0.13153347603806625,0.026965158538344997,-0.06926373498894872,-0.03578701031671597,-0.07522736393314139,-0.08703970755094412,-0.004518564185976351,-0.015664623313613735,0.009557585950770968,1.0,-0.009142747842212619,0.11777602892517265,-0.050962247533957276,0.028688006653724313,-0.014822127035633004,0.08284762963120856,0.08398684729391162,0.06849747759409985,-0.0631011850204301,0.16965213364344695,-0.10303088374182631,0.0006531826134150084,-0.16409373032412722,-0.014801016463786556,-0.06303499415462613,-0.053118707819847705,-0.05686629547586098,0.026926088608653448,-0.010643945201054633,-0.09850163104787141,-0.12424728703729054
e12,0.037316748671953184,0.03397004830197949,-0.053351596377834515,-0.03716348621213214,-0.027077613324828984,0.14523994521909084,0.035965020602278464,0.04249149223458887,0.11915161325760308,0.003055765522623974,-0.030397327606561247,-0.076020275986909,-0.07975562258560644,-0.046284851914462424,-0.009142747842212619,1.0,0.1887257710072735,-0.12389192043077044,-0.0356967728699228,0.06967998217693858,-0.005183127037272662,0.06141054589889225,0.017558759124686005,0.024410917690905153,0.015439872582327131,-0.04830714734277338,-0.01687010870099888,0.08220580675997402,0.036988919204307705,-0.018253522391143237,0.05088144323346735,-0.044994452838572584,0.037258084119275135,0.07724132785906829,-0.1943889585970447,-0.11003624638510469
e13,0.0011770906794152294,0.008884619798611871,0.02419378859881198,-0.14085345532921015,-0.19031540731516156,0.23293311719933626,-0.03905963060188495,0.12006748414452584,-0.009282323564809045,0.058415493766027636,0.10980213040512622,0.06728762662243967,-0.08297822823684503,0.010636771705766997,0.11777602892517265,0.1887257710072735,1.0,-0.24032739730014233,-0.17552498200477468,0.14170420112677165,0.1130494641194063,-0.07475767932918391,-0.10251110252113517,-0.07090428261767812,0.239269204266713,0.05248524207062327,0.004967835071915314,-0.06535847903043858,0.006724444730473336,0.09676623443966394,0.03575560065520657,-0.06081411075712759,-0.09625597347200451,0.1454678317926032,-0.03921139101861994,-0.33623138523332136
e14,0.02677183964839467,0.06502476098714977,0.046776069247473406,-0.03072251751972506,0.2599140164359124,-0.2738098863882312,-0.019891754005679767,-0.0551491246696093,0.0027593566973391666,-0.11698104168169685,-0.09786851372556093,-0.2338342004381161,0.18978758153189787,-0.036719846519993965,-0.050962247533957276,-0.12389192043077044,-0.24032739730014233,1.0,0.06628746716588728,0.014505309616254894,-0.10004721697076821,-0.10277168998530868,0.0967428795885775,0.13993808146303233,-0.2035519920591457,-0.09609217183103672,-0.013144907474208208,0.10429818416289,0.10111614975142813,0.10074021248302956,0.0057016580202136815,0.14891211894393033,0.16598107181037705,-0.21877042396586893,0.08539413847551339,0.30527047811700725
e15,-0.0071692735187399315,-0.06821026699616317,0.10014253026618361,0.032121933228286034,0.060255485059453925,-0.1537818359720865,0.040415646663955765,-0.030027124010467567,0.02928548707623089,-0.0859834001219904,0.08180030956706522,0.022712602929409527,0.03007130249358894,-0.023892340592637288,0.028688006653724313,-0.0356967728699228,-0.17552498200477468,0.06628746716588728,1.0,-0.1148870881593877,-0.03688686598599078,0.08054898554479212,-0.05733129681218068,0.04326188463707852,-0.13014113647021402,0.04108168520571125,0.0056561729361649105,0.010174619271861534,0.016984320993828336,0.08067302552616563,-0.02386969796715441,0.17697736885210957,0.0033551052331262984,0.008247900420407815,0.02944364727554748,-0.0021179798311233133
e16,-0.0047734787574904465,0.12949100928375215,0.08136001480020769,-0.061351487536974246,-0.11909668990332588,0.0947199744131671,-0.004225870206465492,0.048746195997927476,-0.04833879270484223,-0.01690296330941622,-0.04600715566402792,-0.18223974251660974,0.03276192685822222,0.016731429665313404,-0.014822127035633004,0.06967998217693858,0.14170420112677165,0.014505309616254894,-0.1148870881593877,1.0,0.0871342081035082,-0.03117568258882017,0.026145028193886054,-0.15411741208164176,-0.041502999955729286,0.04828034921394888,-0.017244431932957743,0.09147163128562152,-0.1219676251959389,-0.12037505287890812,-0.014920019626683111,0.051497108466528066,-0.015095457701792471,0.03922786443815546,-0.04053219034275371,0.09948121311588036
