,essentiality,mutation,expression,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31
e9,0.01016017533483347,0.0640452703537719,0.09512718331331912,0.061772819681195384,0.15902594020197897,-0.04478527093961439,-0.04739847831866591,0.1280713938936239,0.12894998858522264,0.04822294914499946,-0.07965931224280628,-0.01464595406346809,1.0,-0.164045582529322,-0.017987606056285934,-0.03380839116178351,-0.2334735275900467,0.2557042580491038,0.11705592301720019,-0.03871629389632107,-0.21018545521361526,0.15058788511628624,0.16183246430112663,-0.06535285147881571,-0.2060589770721915,-0.11470096293520644,-0.038159612783780036,0.0652638691953208,0.181636320376678,0.029989648434489775,0.11411493211819736,0.13579039627098008,0.031709721729883025,-0.08639382017439082,-0.11522094939159719
e10,-0.010766765996100672,-0.16053720410806976,0.21962952015278986,0.0003952125845753142,-0.28297681620185566,0.017752868625063575,0.03992947521885548,0.003834004573617128,-0.11824454089476442,-0.12303516522047377,0.14507014067629426,0.11500288861296487,-0.164045582529322,1.0,-0.06446682152875176,-0.04147612938866884,0.025285959438527808,-0.10532835305472929,-0.07389126750265863,0.16818870722107485,0.177219626337022,-0.11679024046167717,-0.005362266261963842,0.0356932442338517,0.04077065280004008,0.04410420728465083,-0.2004256399499869,-0.026252934368401586,-0.009966768307954323,-0.11977728781999908,0.10206021078325601,-0.02101962619253117,-0.1381893056540234,0.02585558452329578,-0.10427597801041874
e11,-0.027830654071559574,0.031325129007825955,-0.09600044887337393,0.03777896969352527,0.054110951395203666,0.10495348959858515,0.051846508812015475,0.03231444605096867,-0.015477318307569002,-0.09360749589645978,0.011070016173342785,-0.08479948402316478,-0.017987606056285934,-0.06446682152875176,1.0,-0.04752836957485011,-0.06269822338863801,-0.10990687684948292,0.135183323973537,-0.034711790116440364,0.13662434930952638,0.04070930439213662,-0.10173956149916003,0.014683581889709169,0.052292323297319795,-0.05421326898031842,-0.08600044382773608,-0.22597622836490297,-0.11493293095841746,-0.030419087289813972,0.06152408469861135,0.01404740070588598,-0.02144202111878304,-0.08934101213915818,0.021224080749194706
e12,0.012447495636376246,-0.04369053417261557,-0.018727221839354942,0.13157797617442163,-0.024499236847479306,0.11374590850068586,0.11791549307985141,0.09099425841514727,-0.04085843099309527,-0.07380108112872401,-0.12754312931546014,0.07279828450826872,-0.03380839116178351,-0.04147612938866884,-0.04752836957485011,1.0,0.1495407177631275,-0.004439270735400645,-0.11117917901260732,0.22601012351078095,-0.003072537779541638,0.15934643897476997,-0.20123782905383536,0.024834335216851876,-0.0259018818007028,0.09457504276929242,-0.04753213235747422,0.019060751660681535,-0.1371190498666831,0.010077243605798125,-0.1436345036450226,-0.1697210327146556,-0.05318088183730715,-0.04236688539370867,-0.16929478469899667
e13,-0.0014016816808717254,0.03401678331014217,-0.09610582075663326,-0.07149058208621673,-0.28680753962902455,0.2601404884561441,0.1002619318138033,0.05785212059591881,-0.039098502304147464,0.06779899130935683,0.14145747802775765,0.1739808036677558,-0.2334735275900467,0.025285959438527808,-0.06269822338863801,0.1495407177631275,1.0,-0.46666857916364846,-0.24575425670052248,0.20090805878465853,0.0738762163721622,0.004670486202086831,-0.22221133858252545,-0.17963990832537027,0.1400626295601313,0.09321065778979085,-0.028307233067598598,-0.05427004184455096,-0.10862241337291742,-0.13482113356927083,-0.0721500624200484,-0.24953823131636949,-0.1545049418279827,0.12626336179160952,-0.11430225848835596
e14,0.0605413963884993,0.19287162564505286,0.0026318704850723136,-0.09122056721329161,0.32014221150956335,-0.3840752898486507,-0.13802121462863923,-0.10076894419570612,0.004909498154370174,-0.13125220950595687,-0.293542529196785,-0.3005777888179492,0.2557042580491038,-0.10532835305472929,-0.10990687684948292,-0.004439270735400645,-0.46666857916364846,1.0,0.029085436718786124,-0.11946651207750875,-0.12597218262102555,0.0413843475949016,0.25331916560385614,0.19014607904805575,-0.13888496890556848,-0.13411740291177968,0.008856717331581464,0.2042731905410508,0.09444448926336638,0.17356436898918054,0.043294456463942796,0.30888336385301235,0.2090484627136538,-0.10980130822018094,-0.005275240625433469
e15,0.015293724617773528,0.046721921619069566,0.019640746000771078,0.0987939348519643,0.11251978320592451,-0.03795822865773778,0.23857396438589462,0.12387604177904843,0.10214943388483887,0.05103052682328191,0.00027453262025491955,0.0547039358345021,0.11705592301720019,-0.07389126750265863,0.135183323973537,-0.11117917901260732,-0.24575425670052248,0.029085436718786124,1.0,-0.11646998250697409,-0.013611489864448314,0.056735176201778585,-0.135402709251653,-0.0607350442334664,-0.24354104816554412,-0.04540218667640214,0.07574364023511551,0.026934359250497048,0.08358693484811121,-0.06527985349590801,-0.023329432883035617,0.18444519245218316,0.1736274031236996,-0.01821939346593098,0.049800638745896464
e16,-0.027538060094708938,-0.014429399106987614,0.07083552220194841,0.03766090862591125,-0.20844090878003482,0.14812127574826997,-0.009454397723594781,0.015457330406269745,-0.14910844929526995,-0.12632645613065058,-0.04761392020059184,0.16435425111354285,-0.03871629389632107,0.16818870722107485,-0.034711790116440364,0.22601012351078095,0.20090805878465853,-0.11946651207750875,-0.11646998250697409,1.0,-0.016747964846338795,-0.08124633354461107,-0.0882061568997272,-0.11412212655857465,0.06289000489342356,0.056266664611685654,-0.1968471433676772,-0.04366161374127275,-0.23052082691151765,-0.06101264728434258,0.006557897966339411,-0.20757965299076803,-0.2340409853120232,0.1587620938843765,-0.06656747770987778
e17,0.1340763133255244,-0.14300994447873502,-0.1036628436717311,0.0019435825832652583,-0.12100506873911501,-0.21652216176617914,0.06618948361859038,-0.0356105834251653,0.07515604410053481,-0.025442009559514818,0.26144942507089686,0.05498301389616695,-0.21018545521361526,0.177219626337022,0.13662434930952638,-0.003072537779541638,0.0738762163721622,-0.12597218262102555,-0.013611489864448314,-0.016747964846338795,1.0,-0.15192800767342757,-0.10612368489242174,0.06490152827974971,0.13210452492370883,0.0003732379340505229,-0.08523617752338825,-0.060283088886919536,0.02597996706571829,-0.08455357865311407,-0.0006092697624955684,-0.07873661773885302,0.07107345505563861,0.15793804448969684,0.06805762993580752
e18,0.13497679236086493,0.1608261940859254,-0.034136123656909975,0.1191372234445078,0.10815146349968405,0.0033899059171893994,0.25358412570511535,0.2584081334382658,0.051061110720450664,-0.005968164571228209,-0.07611847358899865,-0.029469421160011094,0.15058788511628624,-0.11679024046167717,0.04070930439213662,0.15934643897476997,0.004670486202086831,0.0413843475949016,0.056735176201778585,-0.08124633354461107,-0.15192800767342757,1.0,-0.06542527751876455,0.062243468531818814,-0.181265159498636,0.02983438097228858,-0.08530333566766334,0.08521814626905352,0.08767015604048826,0.053333590607323955,0.013289877308000558,0.047100947571012436,0.14226319514549265,-0.03356215466686189,-0.1723787011331936
