,essentiality,mutation,expression,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31
e14,-0.20847307760853712,0.16310960958472112,0.18097400415320689,-0.04776380249997279,-0.12797076687508843,-0.09208782113549047,-0.2029665494634364,0.022931027973683352,0.045647018970189704,-0.09269347886124443,0.03372900477247744,-0.04813741755640448,0.21154030927231965,0.08384550226651866,0.05731509200759678,-0.09340495450637237,0.06494635384355851,1.0,-0.19981420431046681,0.0976281906079603,-0.23996017947127263,-0.15435365275465002,-0.03552773934491353,-0.1656336984115323,-0.06763576154210338,0.034791860531557126,0.1735887061117097,0.011136942757479784,-0.09593034230417605,0.07341055448079581,0.07247613421164333,0.05534468497295415,0.12723586588903038,-0.016995658786909153,-0.05337984730248909
e15,0.006291680951448067,-0.07576724934150322,0.057043719833749236,0.06672838032346187,-0.009772278477051838,-0.11716377705945735,0.020704770300715054,0.013283358705826014,-0.042820800478336106,-0.005418311117097112,-0.018088827192237786,0.21393517838290832,0.01911864939432527,0.11200786377216182,-0.010308808064235262,0.004366764143294042,-0.2593322136785625,-0.19981420431046681,1.0,-0.12871680658950163,0.15812670567092219,0.0415710096483495,0.02249334397209434,0.0024003959605359074,-0.08797465437631284,-0.09494724324125771,0.0506574485611824,0.14056692556132389,-0.10102716081126674,-0.039411541831281774,-0.0476643617151533,0.02213766992087592,0.16034003901786004,0.14515803729824447,-0.03232833093893188
e16,-0.09586623084478837,0.04980516299196067,0.09151768500018088,-0.031171433702288833,-0.07523994181332376,0.23031038449189714,0.03385467683743103,-0.02596917990389743,-0.12552054423656686,-0.1443523926328621,0.09436700902526093,-0.18952503782065933,0.05380754045994275,0.15458646068011883,-0.055500712198387044,0.05829687312937386,0.2138504475217945,0.0976281906079603,-0.12871680658950163,1.0,-0.14484530261969286,-0.033334515228937434,0.008941975558058793,-0.12427215637618223,-0.004828723770420429,-0.011206496038353959,0.07325053091770878,-0.16861284059000228,0.010279260674132843,-0.051618780338154785,-0.015221284868471179,0.07635071111002274,-0.18504518582459922,0.04909993973182704,0.008680172927482287
e17,0.11240265091531437,-0.08633135221942181,-0.08026668443373369,0.0776288589316616,0.10562401196928636,-0.03016550449766546,0.15885012781478217,0.10206965225400247,-0.01119437948270045,0.10427805395021822,0.17636883917784962,0.21262157369314655,-0.18226428750231277,-0.042947322827896955,-0.0021171661578563636,0.1044416061944254,-0.25375026528879746,-0.23996017947127263,0.15812670567092219,-0.14484530261969286,1.0,-0.012792999572817014,-0.006582350744441176,0.1875222774567103,-0.020966360360139748,-0.06741477257267553,-0.032590601226042376,0.08963751346850818,-4.566028341006223e-05,0.01530269961961668,-0.07038809030158574,-0.10043770100728115,0.08643028244413971,-0.02884144130723436,0.03712835760385716
e18,0.16739540308932205,0.050428451874127755,-0.01579116833020509,0.13068780882336936,0.030165929639969093,0.06362029248430034,0.281779812338786,0.26438974903679757,-0.05219421044612053,-0.03783834525092239,-0.004361109750655741,0.1432551003471882,-0.05316778632143751,-0.028961714064931813,-0.13403950320251196,0.2656727009664675,-0.13743541238123225,-0.15435365275465002,0.0415710096483495,-0.033334515228937434,-0.012792999572817014,1.0,0.037361250557786704,-0.026541081330743028,-0.19919868328326856,-0.16833394723881978,0.11578776147952242,0.1284760485029549,0.017729837031051035,0.04139487319195481,-0.18059683687323821,-0.026316096023661043,0.03753407090421306,-0.1448503192988757,0.17543471650830966
e19,-0.07303915016434301,0.06786587658492373,0.12799733281023545,0.05671075222298408,-0.0585832489851003,0.08815967630685342,0.22375354228567385,0.0683939178121701,-0.02440924776341137,0.13039934977035514,0.212391019021887,0.026569183237013093,0.03411937043567223,-0.0002601020613619831,0.10023690629727583,0.06094168340026773,0.0002656714255395553,-0.03552773934491353,0.02249334397209434,0.008941975558058793,-0.006582350744441176,0.037361250557786704,1.0,-0.1425539981742689,0.054883618144665386,-0.15853131360128864,0.28529471884829294,0.07911592168130516,0.09484418874685735,-0.07473619069775035,-0.08154497223310588,-0.15484235383267486,-0.10381936791882979,-0.1514160469792449,0.12816909575973268
e20,0.03164959125118359,-0.08233138730335052,-0.06729982786795849,0.035763183152664864,0.14812931434409726,0.004336621553966545,0.06990028202239854,-0.0034407191775231013,-0.041029420867752846,-0.0645369843193914,-0.07779734282659093,-0.015288499866675374,0.042752182510529924,-0.05224535506524744,-0.0753174877695062,0.16591901141149967,-0.08882842515046638,-0.1656336984115323,0.0024003959605359074,-0.12427215637618223,0.1875222774567103,-0.026541081330743028,-0.1425539981742689,1.0,0.13339775089517963,-0.09319055524265082,-0.21335167057117357,0.03828865597892927,-0.028813594486346475,0.10627214141117314,-0.06911155802070068,0.06573580058717254,0.049889939160435784,-0.014282868261664545,-0.064788966162754
e21,-0.11934029308290071,-0.19399352894896696,-0.09595549608420778,-0.06413616015552726,0.05600680159663042,-0.01444948153045788,-0.10350059621956662,-0.26040697342214386,-0.042128031094567975,0.1780879871110458,-0.18011328001708732,-0.18404673912451977,0.08481061780999335,0.048246424043055694,0.1733820019236839,-0.17799849465613132,0.2388775545950741,-0.06763576154210338,-0.08797465437631284,-0.004828723770420429,-0.020966360360139748,-0.19919868328326856,0.054883618144665386,0.13339775089517963,1.0,0.16614454940357637,-0.1053458838742504,-0.12537259471490297,0.11731096132497469,-0.24272339187372796,0.2189708189125064,-0.04787829332234085,-0.08059869049368204,0.2134365289749785,-0.02280374036797597
e22,-0.20494524677299986,0.17553813384096562,0.11231837551927806,-0.18945548453978517,-0.007995651304404609,-0.010898395410911942,-0.07520448494520085,-0.2217134119132356,0.016633395029984437,-0.04166704929473994,-0.03477039084522371,-0.12026399976600168,0.035382425705532156,0.019247637569247175,0.14932013793657012,-0.05463490989704073,0.10976119926861919,0.034791860531557126,-0.09494724324125771,-0.011206496038353959,-0.06741477257267553,-0.16833394723881978,-0.15853131360128864,-0.09319055524265082,0.16614454940357637,1.0,-0.20967920632394074,-0.11346495398939933,-0.2140383179057694,-0.05843606471958294,0.24935654712345318,-0.0901455160071179,-0.04638506600929463,0.15685901634995264,-0.13101776176521807
e23,0.024033251910079344,0.11309925694056014,-0.09651824283864596,-0.020126279168163168,-0.13103821111002273,0.23201460993023584,0.10432911354088442,0.03336091656599297,0.09231382678410117,-0.043040301449701245,0.2627881529505556,0.0868547020058554,0.013350233590187312,0.05816860769636813,0.005903313457080353,0.055423463841817136,0.06889031396589065,0.1735887061117097,0.0506574485611824,0.07325053091770878,-0.032590601226042376,0.11578776147952242,0.28529471884829294,-0.21335167057117357,-0.1053458838742504,-0.20967920632394074,1.0,-0.0620173784569171,-0.046868665379675885,-0.053224500304742,-0.16607023452890152,-0.002368042631229525,-0.16043947980267953,-0.08127581464067653,0.25239682476518543
e24,0.15884710930442636,0.05911928731942959,0.023465817126901538,0.10530026610507068,0.024391519329349923,-0.0035767647146852993,0.06326993271187734,0.11022456186534757,0.17775152949195155,0.018902847161001733,0.08800598736409052,0.07136893611029482,0.015055351827363655,-0.008997754228295293,-0.1323455662079211,0.05393163949837289,-0.17096545055560997,0.011136942757479784,0.14056692556132389,-0.16861284059000228,0.08963751346850818,0.1284760485029549,0.07911592168130516,0.03828865597892927,-0.12537259471490297,-0.11346495398939933,-0.0620173784569171,1.0,-0.04574080536237089,0.10712030030691873,-0.11342507564131865,-0.10666399507243064,0.25946715384573527,-0.1720899519487163,-0.10144609603726559
e25,0.14936686107573927,-0.18454774691001785,-0.11586978060161868,0.2881762908680794,-0.026601409023628394,0.15572052777505685,0.033960027100271004,-0.06584638010034718,0.09250696893264113,0.12846877856956282,-0.11929799142368934,-0.14016771693821356,0.05806623342965357,-0.24912760799294736,-0.11103666869374518,-0.06658298165561977,0.13500160023563088,-0.09593034230417605,-0.10102716081126674,0.010279260674132843,-4.566028341006223e-05,0.017729837031051035,0.09484418874685735,-0.028813594486346475,0.11731096132497469,-0.2140383179057694,-0.046868665379675885,-0.04574080536237089,1.0,-0.08703173126108771,-0.06997034547403708,-0.06876817058205723,-0.08483000429903897,0.031084109473122845,0.06678437156485018
e26,0.13702880628203873,-0.043582438416716274,-0.20457378628633405,-0.05791381991380155,0.003465207374212298,-0.017942238125945514,-0.002356563789031466,0.27807240139419465,-0.12598016558102326,-0.16074677265974466,0.08423807866969232,0.16269741057726844,-0.16187476021974076,-0.08963959666579598,-0.1417205066879986,0.036153336244707825,-0.09957338670399757,0.07341055448079581,-0.039411541831281774,-0.051618780338154785,0.01530269961961668,0.04139487319195481,-0.07473619069775035,0.10627214141117314,-0.24272339187372796,-0.05843606471958294,-0.053224500304742,0.10712030030691873,-0.08703173126108771,1.0,-0.0660209860444488,-0.11166855769963321,0.309496157053689,-0.13157686640872432,-0.011593077935046422
e27,0.009957725549896063,-0.023680710698906905,-0.08050599320487778,-0.08732350642407026,0.052993180377335906,-0.06105188028536912,-0.19441817065008,-0.12895603416375528,0.06643167350975719,-0.012986651892121332,-0.21188144345675386,-0.21977097924217193,0.17934088147984895,-0.002681032395163308,0.05748438367290299,-0.18780032052328555,0.09436632879757513,0.07247613421164333,-0.0476643617151533,-0.015221284868471179,-0.07038809030158574,-0.18059683687323821,-0.08154497223310588,-0.06911155802070068,0.2189708189125064,0.24935654712345318,-0.16607023452890152,-0.11342507564131865,-0.06997034547403708,-0.0660209860444488,1.0,0.028594858771127867,-0.08384992374647643,0.20027782199257738,-0.12998164745703683
e28,-0.009195572942175205,-0.062170683140861695,0.02321516102385289,-0.09797111039006975,0.2424776171079984,-0.015622959316942566,-0.10542262206005594,-0.15092849378543988,0.2032260563255733,-0.07532543793058413,-0.06105013720192422,-0.2324322697293238,0.10515167886995133,0.21586285861603596,-0.07944978593234728,-0.115209908060426,0.10256200955583852,0.05534468497295415,0.02213766992087592,0.07635071111002274,-0.10043770100728115,-0.026316096023661043,-0.15484235383267486,0.06573580058717254,-0.04787829332234085,-0.0901455160071179,-0.002368042631229525,-0.10666399507243064,-0.06876817058205723,-0.11166855769963321,0.028594858771127867,1.0,-0.1724338495581241,0.16420007604945527,-0.10834377482831054
e29,0.0525790492593681,-0.04219034457398388,0.019027888222500816,0.06094372408332517,0.028772398197124543,-0.18198458638075338,0.012152480178165233,0.11584456049128765,-0.04221794869178612,-0.005297825788247843,-0.0513061306880639,0.14152404842949032,-0.16096334014921476,0.045175196041619056,-0.10871182052056463,-0.00997128758938192,-0.1976353074901231,0.12723586588903038,0.16034003901786004,-0.18504518582459922,0.08643028244413971,0.03753407090421306,-0.10381936791882979,0.049889939160435784,-0.08059869049368204,-0.04638506600929463,-0.16043947980267953,0.25946715384573527,-0.08483000429903897,0.309496157053689,-0.08384992374647643,-0.1724338495581241,1.0,0.004691700405959882,-0.04184450369227588
e30,-0.19742588239135406,-0.07606192882695013,0.0926049721869332,-0.1123624324533908,0.17024007275715328,0.06949018975631524,-0.11749173183247896,-0.24568761155734048,0.04106827887430481,0.006948185696716402,-0.07323395036786713,-0.19162477314406678,0.1655888884127295,0.005785846638586868,0.11905068614566668,-0.22578678535279328,0.06572521454381211,-0.016995658786909153,0.14515803729824447,0.04909993973182704,-0.02884144130723436,-0.1448503192988757,-0.1514160469792449,-0.014282868261664545,0.2134365289749785,0.15685901634995264,-0.08127581464067653,-0.1720899519487163,0.031084109473122845,-0.13157686640872432,0.20027782199257738,0.16420007604945527,0.004691700405959882,1.0,-0.2892805554875328
e31,0.08526522247526691,0.07546050043782646,0.051824633536123696,0.010370496212492246,-0.14425622544378053,-0.027522734909829018,0.20756867238602103,0.08596789767470968,0.02652356546783339,0.05283587772499211,0.21413610063560476,0.23605486478434062,-0.13774351300867427,-0.07293197178959741,0.012490808423395481,0.19218851183868266,-0.07369437948270044,-0.05337984730248909,-0.03232833093893188,0.008680172927482287,0.03712835760385716,0.17543471650830966,0.12816909575973268,-0.064788966162754,-0.02280374036797597,-0.13101776176521807,0.25239682476518543,-0.10144609603726559,0.06678437156485018,-0.011593077935046422,-0.12998164745703683,-0.10834377482831054,-0.04184450369227588,-0.2892805554875328,1.0
