,essentiality,mutation,expression,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,label
e15,0.06812612233787427,-0.07413524102289326,-0.034447755222661296,0.0953428210156895,-0.0632629684074148,-0.04942415430393804,0.06234176567527549,0.010122383004926107,-0.10385405692075514,-0.10138129466955209,0.0994045913536832,0.18523584989606767,-0.06529616268971213,0.032519749814915,0.0282299423033116,-0.03286222379623566,-0.04153293534126826,-0.15684900801560409,1.0,-0.0915616591090293,-0.060802677147697826,-0.041940771911216146,0.02638423556337026,0.008209235919302935,0.012402830376719156,-0.028322707259603064,0.0005567187633474758,-0.08789452023833252,-0.08404263895612063,-0.0322513854679803,0.09817463481306415,-0.026035248013895614,-0.11836197108402859,0.04414065391953074,0.0022403826988240012,-0.06327298079762673
e16,0.004295404789108094,0.02558166243654903,-0.056525029807549435,-0.08418140821207894,-0.013353620013383067,0.20752475511831203,-0.036176775748170506,0.0019540304037700385,-0.2301247277114952,-0.059237347482844045,-0.10803124733050486,-0.16637799339388934,-0.04192136468151143,0.07606597390301548,0.025699821499757965,-0.06756825899085965,0.048388319001110514,0.11295247942709075,-0.0915616591090293,1.0,0.03321399651897833,-0.08632608061163471,0.029314317926193795,-0.037416418107007604,0.03359427500071187,-0.11390015465275208,-0.06859433728893191,-0.12935004911871067,0.02530322350437085,-0.049537363143882227,-0.07364975155898516,0.17604502726444374,-0.010307926264984765,0.03305640732224722,0.0016643946296876332,-0.06546214387313057
e17,0.05655855670212517,-0.10852154086918261,-0.02947998936742894,-0.0049702974173524315,0.10556368614567613,-0.026709517995956604,0.1024356162262593,0.08836502320681114,0.011169145441214154,0.04492169925823628,0.0776151219781315,-0.016934409614453715,-0.190041007894587,-0.027627775385119163,-0.0008299104473362007,-0.0005725933611435419,-0.0013919192602295048,-0.05233613304051937,-0.060802677147697826,0.03321399651897833,1.0,-0.015093107541501751,0.03423416188530425,0.18713788298357015,0.04612508987300322,-0.08297897416640565,0.10512692114667274,-0.0008429509311199046,0.03993381876619494,-0.04106063936188388,-0.05724585071471283,-0.07708101383866284,0.01713692196531792,-0.04008282108687605,0.03659313245678977,-0.050372651306351296
e18,0.16276713361017867,0.1589591799289577,0.1039828163855163,-0.0665396357740824,0.011757697934166691,-0.05434286372761184,0.2208917404040548,0.1648063592713346,0.08404415167003618,-0.09941408585808251,0.14102758656282924,0.034303257317976024,-0.057285434878555766,-0.0877961493422364,-0.09833509371707622,0.03279300823628235,-0.10704821019248839,-0.08693749733050485,-0.041940771911216146,-0.08632608061163471,-0.015093107541501751,1.0,-0.04848636065947208,-0.003318992212192831,-0.15472872590335718,-0.024378545979384377,0.015332814858054045,0.17856501288476323,0.012213807874654745,0.08600150114610325,-0.1406763833323842,-0.026787186957202655,0.1075075680187363,-0.07648897765454597,0.0853635585438082,-0.020793920564463123
e19,0.019630169060016064,0.015890177813934238,0.04016414004261967,0.06699431753466784,0.036707431340584865,0.16227753317292634,0.16260758510350523,0.06041632556450924,-0.007822483911842593,0.00355174994305077,0.05239117358125231,0.007924044854637092,-0.045526233128790686,-0.12259687152965631,-0.017992859990318633,0.12939450511119335,0.003540600351661493,-0.02305145095959452,0.02638423556337026,0.029314317926193795,0.03423416188530425,-0.04848636065947208,1.0,-0.08879165747173895,0.019562078219767076,-0.02527707579942481,0.1635700671289046,-0.013000063178051765,0.13403036817677041,-0.05362559262792221,-0.01688133115265241,-0.004863584348927932,-0.07174838584526895,-0.12502470172840913,0.015549884855776075,-0.09160561381503457
e20,-0.015842034871328695,-0.09721281492218614,0.04081900261346941,0.057162144245280336,0.09711904969532162,-0.003995909443606026,0.045810645590705884,0.004700843026566818,0.053304688167373784,0.006469748391184263,-0.13514990105071328,-0.04393577906546314,-0.09373351586747913,-0.04193268334092656,-0.08474021807995673,-0.04782281759873573,-0.08414270498163387,0.07401719421822944,0.008209235919302935,-0.037416418107007604,0.18713788298357015,-0.003318992212192831,-0.08879165747173895,1.0,0.06422137500355932,-0.08263493408126654,-0.012356114211680288,0.03779149997152539,-0.06609761631880179,-0.021359867521854266,-0.06485528221902674,0.0032702516800022768,-0.004225610602522849,0.050915223063014325,0.025808523342065542,-0.004561128865969096
e21,-0.046081049824394246,-0.16150155045252843,-0.1353837300782767,-0.044040792555311944,-0.00988198606879467,-0.005925331551297018,-0.12468084850793018,-0.160582955451465,-0.04650358424214812,0.14348580451465018,-0.179590971055554,-0.014268887567983142,0.041318267889176793,0.03304011450354509,0.03640583177909394,-0.08740587805034311,0.10712167914803952,-0.049887600906916484,0.012402830376719156,0.03359427500071187,0.04612508987300322,-0.15472872590335718,0.019562078219767076,0.06422137500355932,1.0,0.06364155620888978,-0.03108308981605399,-0.2515583667316837,0.16528728661835473,-0.1468217747159657,0.027653193428058886,0.014971556529229189,4.4171246333893355e-05,0.09647366809988894,0.02232994426094137,-0.11329522298776835
e22,-0.18140842812029914,0.14531079258010227,0.137241573420583,-0.12915081134855777,-0.1031644284432928,0.05634301855833025,0.07383014269341381,-0.1108189610680828,0.1238025935035166,-0.03520531976992511,0.10567353142173752,-0.1210466823514337,0.002632362467610127,0.016086257616959483,-0.07924440384834419,-0.002764262222728439,-0.0402689204917566,0.01020919498704405,-0.028322707259603064,-0.11390015465275208,-0.08297897416640565,-0.024378545979384377,-0.02527707579942481,-0.08263493408126654,0.06364155620888978,1.0,-0.05887810017369515,0.05215298787693271,-0.17265519110025912,-0.045161437718898606,0.2408755143227313,-0.07078498729320311,-0.26336641579344516,-0.036538772637318834,-0.1836671878114411,0.23258807343780413
e23,0.02629411596078063,0.024473882782846915,-0.03292923068027779,0.046595766358666246,0.0037562688644323574,0.1906732066331615,0.20382561344998434,0.02055833380791025,0.16911220155044276,0.060469039195307384,0.0994111894558501,0.0009907208348757096,-0.023232033407841905,-0.11796370020501723,-0.004202185782624794,0.009814701443662976,0.08290078465360631,-0.06505563672798201,0.0005567187633474758,-0.06859433728893191,0.10512692114667274,0.015332814858054045,0.1635700671289046,-0.012356114211680288,-0.03108308981605399,-0.05887810017369515,1.0,-0.04684518173922947,0.012701996248469492,0.04357313704832143,-0.08805683444147043,-0.06210470115891683,-0.0447198097895726,-0.09528591182835502,0.1596575527136308,-0.1369965559258845
e24,0.05930034828829916,0.10263108311187319,0.13219796675524415,-0.08277914910732082,0.06071463719781316,-0.14042683892622226,0.10462720500298983,0.15176442951109087,0.18121061159913437,-0.050764783664113446,0.011566682209060618,-0.053776503637632055,-0.04353911878185597,0.04948163743272872,-0.14450227263020018,0.050056878043224465,-0.06381538928357869,0.14766710149776474,-0.08789452023833252,-0.12935004911871067,-0.0008429509311199046,0.17856501288476323,-0.013000063178051765,0.03779149997152539,-0.2515583667316837,0.05215298787693271,-0.04684518173922947,1.0,-0.2102497579657735,0.17409488987442695,-0.06235005445770096,-0.10563041017682737,0.10635439060764829,-0.0032306007787807154,-0.022422335487912524,0.10103313867244625
e25,0.18081553942579065,-0.1429840399700876,-0.2077687226130074,0.22124993771177995,0.1116436126099832,0.2136723043438025,0.026543008236282355,0.037337926051425156,-0.010441605683533126,0.10204391230530481,-0.18724758143739856,-0.09827286778524445,0.029690467588769615,-0.1070121987029813,0.005289542341752327,0.008939066993650161,0.01747531606822518,0.019999523940032463,-0.08404263895612063,0.02530322350437085,0.03993381876619494,0.012213807874654745,0.13403036817677041,-0.06609761631880179,0.16528728661835473,-0.17265519110025912,0.012701996248469492,-0.2102497579657735,1.0,-0.06633759503402717,-0.09774723084370283,-0.03486527502918648,0.03654506819670264,0.013704734260656624,0.21733416651242918,-0.2511441133328006
e26,0.023602492486906875,-0.037093275511758096,-0.024628460863127963,-0.03678678208377231,-0.05063025890543581,-0.04202751270679689,-0.050689926571086875,0.13556594186907373,0.03279436967880635,-0.09223333968079958,0.03222262165779208,0.1859935504997295,-0.048657737798627525,0.11562298453116547,0.04244490606936416,0.06354049802101426,-0.03363958523164099,0.014323812430593132,-0.0322513854679803,-0.049537363143882227,-0.04106063936188388,0.08600150114610325,-0.05362559262792221,-0.021359867521854266,-0.1468217747159657,-0.045161437718898606,0.04357313704832143,0.17409488987442695,-0.06633759503402717,1.0,-0.01709660369031009,-0.020152770757994244,0.17542653638343916,0.00471769643924941,-0.07448647811725846,0.04482689070184913
e27,-0.004036277615864527,-0.04862426897431058,-0.1301088178978713,-0.020955710406048007,-0.056704401463595205,-0.04295861036760727,-0.10061662668356161,-0.1386125521441385,0.07083225070474672,-0.052135262429169396,-0.07694506534924114,-0.1746010217047752,0.09021178884649336,-0.010155462498932205,-0.05288771302571258,-0.106899546007859,0.07280203557903128,0.07395279709701302,0.09817463481306415,-0.07364975155898516,-0.05724585071471283,-0.1406763833323842,-0.01688133115265241,-0.06485528221902674,0.027653193428058886,0.2408755143227313,-0.08805683444147043,-0.06235005445770096,-0.09774723084370283,-0.01709660369031009,1.0,0.0957631819670264,-0.15614708651299866,0.08616641365784902,-0.18207509200859934,0.07612280489332605
e28,0.022447502684230215,0.062266974757125115,-0.03109946245175084,0.010725275135966286,0.12222504200005696,0.01729964104188616,-0.10336829333836384,-0.031948353277428176,-0.06259434885674421,-0.07277421943961958,-0.15584763589509953,-0.22936569236026083,0.15523618803211936,0.09476181874483897,-0.015481247686437539,-0.05669387920356502,0.03518049346507589,-0.021144425916170734,-0.026035248013895614,0.17604502726444374,-0.07708101383866284,-0.026787186957202655,-0.004863584348927932,0.0032702516800022768,0.014971556529229189,-0.07078498729320311,-0.06210470115891683,-0.10563041017682737,-0.03486527502918648,-0.020152770757994244,0.0957631819670264,1.0,0.014699841965887412,0.05286564075002136,-0.05166593403855463,0.016425427322328687
e29,0.0255354031735845,-0.02901792549876125,0.012867505190304137,0.012087696474842676,0.13044430632278822,-0.10589536646829353,-0.009211497871522539,0.16347065957886045,-0.02876570552977021,0.010298943413821577,-0.1092202004256955,0.05411213036390558,-0.009769119814060765,0.017389153663259205,0.001938929959566047,-0.04667784443606025,-0.10718203643326973,0.05507617849312338,-0.11836197108402859,-0.010307926264984765,0.01713692196531792,0.1075075680187363,-0.07174838584526895,-0.004225610602522849,4.4171246333893355e-05,-0.26336641579344516,-0.0447198097895726,0.10635439060764829,0.03654506819670264,0.17542653638343916,-0.15614708651299866,0.014699841965887412,1.0,0.07302502295765825,0.11371291626327629,0.07749941213557837
e30,-0.08461937621549967,-0.14171079812516468,0.0074505139649443195,0.03283993351177425,0.015536875516102396,0.059201745315925855,-0.12658992906261568,-0.09321565605512686,-0.05463923997693556,0.07303186131438821,-0.019035315641105957,-0.0669151981477263,-0.01532435700760272,0.029466003089495717,0.059056765034596656,-0.15105014824596374,0.03214315968564025,-0.09842858388621545,0.04414065391953074,0.03305640732224722,-0.04008282108687605,-0.07648897765454597,-0.12502470172840913,0.050915223063014325,0.09647366809988894,-0.036538772637318834,-0.09528591182835502,-0.0032306007787807154,0.013704734260656624,0.00471769643924941,0.08616641365784902,0.05286564075002136,0.07302502295765825,1.0,-0.09220360595404198,0.0388761930319312
e31,0.09167873695926629,0.08886943791947313,0.0062714334524624805,0.014333440409749707,0.15524669249551526,-0.022591657115806255,0.14085180030752584,0.14685055632278823,-0.049844920128705256,0.1166719315043139,0.036727181155499874,0.08402200375864916,-0.039990020537315984,-0.1458931863805917,-0.07054260158318859,0.04634652449528745,-0.07124309045673283,-0.0392049754050514,0.0022403826988240012,0.0016643946296876332,0.03659313245678977,0.0853635585438082,0.015549884855776075,0.025808523342065542,0.02232994426094137,-0.1836671878114411,0.1596575527136308,-0.022422335487912524,0.21733416651242918,-0.07448647811725846,-0.18207509200859934,-0.05166593403855463,0.11371291626327629,-0.09220360595404198,1.0,-0.06504290439480828
label,-0.14245121628817803,0.2180063238239935,0.2158594820044339,-0.032959463592666244,0.046982979447506644,-0.31882536595845806,0.004820807050303053,0.1414253874724683,0.1625808909132243,-0.2571560432079746,-0.022510210113245225,-0.14945798012109118,0.04821298695746715,0.1505136769737535,0.03181214190732154,-0.11353389450314587,-0.17194450186295998,0.16249820508860852,-0.06327298079762673,-0.06546214387313057,-0.050372651306351296,-0.020793920564463123,-0.09160561381503457,-0.004561128865969096,-0.11329522298776835,0.23258807343780413,-0.1369965559258845,0.10103313867244625,-0.2511441133328006,0.04482689070184913,0.07612280489332605,0.016425427322328687,0.07749941213557837,0.0388761930319312,-0.06504290439480828,1.0
