,essentiality,mutation,expression,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,label
e8,-0.047712272449090404,0.03218060905393659,-0.0322426342242569,0.007763839758359776,-0.29393393357598496,0.32539214825527973,0.06470285925016121,0.08557548718495323,0.10507552315463092,-0.04642364766526831,0.14205998010729048,1.0,-0.14966023987425112,0.08036413186279155,-0.07474498181143141,0.07583821420572706,-0.04179889498221945,-0.1908918957468142,-0.018523887274336362,-0.08527578807614544,0.17867617116822465,0.055427744639941726,-0.08572350242181714,-0.06461202390868456,0.03570840064972903,-0.07462211687272068,0.10618902185886514,0.08110901508407155,-0.2190915957304449,0.22445428069253748,-0.20530513360446484,-0.28721572619939595,-0.033191281078667825,-0.061346959975469385,0.12900285033083148,-0.3411814652111385
e9,0.08551373090783398,-0.03375753866776525,0.05332652610336032,0.08260648549872493,0.08725272439030025,-0.2314151019760995,-0.27918227290371117,0.01690748172744929,-0.027226823641626673,0.013120540100883968,-0.2617821463447555,-0.14966023987425112,1.0,-0.04608196696713415,0.03496453352769641,-0.05188590539461577,0.028760097151159156,0.2771623401397867,0.12084487581805514,-0.11622461216051597,-0.31089121888915333,-0.04593274726007028,0.06935594916323319,-0.09949517036091902,-0.13737625363403524,-0.07304827836653585,0.07552428431252792,-0.07460486607848615,0.14976411400874204,0.14674766527924565,0.12470569483514655,0.11471117218201168,-0.057021133940233865,0.012745243371564295,-0.08580691394827292,0.11890897789606408
e10,-0.24440086561486551,0.0118839371573968,0.13753864601542853,-0.06464672008463265,-0.1955285701144445,0.015614454933173096,0.09234028773275726,-0.007886894305490515,-0.01012421444213454,-0.05855356971068064,-0.05943518779287532,0.08036413186279155,-0.04608196696713415,1.0,0.07103782944625009,-0.07542688438751001,-0.048194456663986855,-0.005480308817688177,-0.025118639059485776,-0.017093701100787253,0.006201412156844997,-0.024589275715309163,-0.06709418026294289,-0.1174655584956118,0.13183960386817803,0.06613120925623121,-0.026070339645795075,-0.008103071190087532,-0.026045834854125132,-0.04339040710137204,0.11697923919848578,-0.03869880863498786,-0.023427596258587275,0.11733946540461326,-0.12412875054312386,0.2176499312653394
e11,-0.2637500274545207,0.1282596470458379,-0.019617588524750918,0.0937649498669584,0.04837036847519115,-0.027980901575622292,-0.05916003053092392,-0.041914282331444036,0.060270556887808246,0.046366670377371876,-0.1341319340463628,-0.07474498181143141,0.03496453352769641,0.07103782944625009,1.0,-0.11205855596729179,-0.032892826817353574,-0.020744057041310368,0.041833128085484325,-0.08914044005250714,0.08751464961528235,-0.09240704234314812,-0.07895134801747944,-0.02400942718448651,0.0982537818051877,-0.10356213754915808,-0.023841417926961914,-0.17799993452049184,-0.1711098616622348,-0.18141263720457365,0.007996638295460485,0.009489001729976056,0.04485945764124736,0.08002426833038431,0.001020247010868447,0.0323708893838885
e12,0.03421017467642306,0.07496417448150192,-0.11931004757309752,0.02154623102186408,-0.059720233028664665,0.021066367549575086,0.24180865117962635,0.15248478742953234,0.07598687560946776,0.14445315774120532,0.13441861305468036,0.07583821420572706,-0.05188590539461577,-0.07542688438751001,-0.11205855596729179,1.0,0.08349622968747682,0.08923910644758881,0.09794437980604354,-0.09776090835047238,0.02659665154586239,0.08854380068008322,0.15790395729514417,0.05936757181343448,-0.06859871674861814,-0.026766826091537556,0.036105058849460366,0.14504657456798717,0.033910168091029015,0.10777204838127658,-0.11128415410515025,-0.0015224411090542928,0.04877343161431112,-0.07698937872912068,-0.002494660941841368,-0.18433633427110183
e13,0.06991370620085838,0.09571179067099383,-0.07855300330710474,-0.1502897352250977,-0.06404365995689301,0.09514503276024949,0.029965847654551944,-0.001348550726091401,-0.05673637253572575,0.06383393937504678,0.060667791699431636,-0.04179889498221945,0.028760097151159156,-0.048194456663986855,-0.032892826817353574,0.08349622968747682,1.0,-0.12930259874296024,-0.029139702403293114,0.17864073453265356,-0.07931185927460774,-0.073986953488057,-0.12868769986038217,-0.09929585101583435,0.10050690216668468,0.02486929223081416,-0.16681015186970308,-0.0980184657938733,0.0318137545715832,-0.0024583064322600302,0.20945270515791659,-0.0018579495697224908,-0.1016541466914097,0.03858744961470613,0.012003525615595603,-0.11497898281939899
e14,0.023546700087082068,-0.022410260931518676,-0.03475078403024385,-0.005022774983607153,0.04292063095790722,-0.2185060475296865,-0.04731405735033514,-0.0027811013219055936,-0.032491341061120754,-0.0800654922273423,-0.14231757612312682,-0.1908918957468142,0.2771623401397867,-0.005480308817688177,-0.020744057041310368,0.08923910644758881,-0.12930259874296024,1.0,0.07285487226053108,-0.06333355260435243,-0.2104375887425752,-0.016586057440822234,0.13349726886627605,0.08025890419282994,-0.13824360685037143,0.04023163254735807,0.1470536752987063,0.07084774281319246,0.12160535129461292,0.13613885680118878,0.09478111797729137,0.12498368919178833,0.1214273320279338,-0.00757276138056568,-0.04638434284149305,0.27441562757010585
e15,0.0363649008535655,-0.053986821854434666,0.010673893690579285,0.13384690877257388,-0.06394065132958174,-0.12307423167216747,0.044952497458836026,0.04573187759080354,-0.02608389706284276,-0.004315253968851896,-0.025543890989859604,-0.018523887274336362,0.12084487581805514,-0.025118639059485776,0.041833128085484325,0.09794437980604354,-0.029139702403293114,0.07285487226053108,1.0,-0.03249879053515606,-0.003522190823368446,-0.039580209205435875,0.2503549475179673,-0.04955571944038156,-0.05986552681881735,-0.10066065947410666,0.2149741970434571,0.13724635944575753,0.04409593109790878,-0.027235953739889466,0.21037069332114194,0.01923089579597706,-0.009469530227415654,0.045713421266389165,-0.03179784953284766,-0.13920917524272156
e16,-0.018527042931266356,0.07327798525789037,-0.06674628596937639,-0.034790688053369274,-0.11900601306207786,0.09729947787362615,0.04674195457865351,-0.04458712213308286,-0.057591288578151434,0.019623166772494604,0.040039192069466295,-0.08527578807614544,-0.11622461216051597,-0.017093701100787253,-0.08914044005250714,-0.09776090835047238,0.17864073453265356,-0.06333355260435243,-0.03249879053515606,1.0,-0.02652680934838238,-0.04919217417909723,-0.08491786497171314,-0.1607341563578334,-0.03493222133197624,-0.04006176700996199,-0.0829496539989897,-0.06254421076500519,0.03571397975234936,-0.02435618202316373,-0.01360566772197543,0.06896221133977719,-0.014355952160348563,0.08028534114192754,0.059157028912834475,-0.03029125305446601
e17,-0.035676017235081445,-0.01167274495412003,-0.04541752826217281,-0.008911048207055459,0.05888257296069301,0.0033253329881120924,0.22927320779440352,0.018928527666421807,-0.01506942100236082,0.11315163061094272,0.16615114609060122,0.17867617116822465,-0.31089121888915333,0.006201412156844997,0.08751464961528235,0.02659665154586239,-0.07931185927460774,-0.2104375887425752,-0.003522190823368446,-0.02652680934838238,1.0,0.0983045845523741,0.043772738377883466,0.18726862633848765,0.14327028377765078,-0.046114362918163766,0.12341240757905468,0.013855095532186865,-0.05819049391712813,-0.09370826122447996,-0.1522386030385106,-0.10468827536405159,-0.032429413184484175,-0.050357145566894204,0.14254056665203718,-0.17126303442204388
e18,0.22955781451743223,0.10158732316265043,0.13701021302372807,0.014453760310449188,0.10483446032437124,-0.03409892652907712,0.2006511471359867,0.17819877487845384,0.11498906689375346,0.014896841328049394,-0.05670414343117049,0.055427744639941726,-0.04593274726007028,-0.024589275715309163,-0.09240704234314812,0.08854380068008322,-0.073986953488057,-0.016586057440822234,-0.039580209205435875,-0.04919217417909723,0.0983045845523741,1.0,0.08864436221281946,-0.025225055441214648,-0.1316847957668768,-0.15434243850313997,0.10473099589578194,0.17650205328759028,0.11396144408116105,0.08319437301425191,-0.24741241305287037,-0.049142471576321387,0.02542461860003109,-0.18631331198370665,-0.008788998282481378,-0.01186548715168742
